tweet_text	target
rt @alex_ruiz: rcmp statement on @cbc news: there may be 4 casualties in high river :( #yycflood #abflood	affected_individuals
rt @chloeelang: praying the priddis dam doesn't give out again. 🙏 #staystrong #yycflood	sympathy_prayers
insurance companies brace for flood of claims http://t.co/bh5xvun57y #abflood #yycflood	other_useful_info
the flooding in calgary right now....unreal. and it all travels east, so fuck.	other_useful_info
rt @metrocalgary: despite a safe water supply, calgarians flock to stock up on bottled water: http://t.co/77pcdgbxnn #yycflood #abflood	infrastructure_utilities
rt @earls16thave: sending our love to earls tin palace! stay safe friends! #yycflood #earlstinpalace #repost http://t.co/8mpeimdlq2	sympathy_prayers
rt @cbc_carla: ama tells me most people with flooded homes will not have insurance since flood insurance doesn't exist for homes in canada #	other_useful_info
flooding forces evacuation of downtown calgary, 75,000 residents: flooding forced the western canadian city of... http://t.co/c3kslp1zmq	affected_individuals
rt @sundavedormer: email from my uncle in la: all we hear down here is calgary is flooding and the dumbass anchor said what happens if it…	not_applicable
can't stop watching the devastation in calgary, canmore and medicine hat - my hometown. stay safe and help your neighbours #yycflood #medhat	sympathy_prayers
rt @markeyre: can you see the car? rt @globalcalgary: photo: macleod trail under water, courtesy of jeff berg. #yyc #yycflood http://t.co/y…	infrastructure_utilities
rt @ciawesome: the shaw go wifi network has been opened to all non shaw customers in #abflood who need internet access. #yycflood	donations_volunteering
rt @jgrivel: disasters like this make you realize the importance of not taking things for granted. #heartbreaking #yycflood #abfloods	sympathy_prayers
rt @mapleleafs: our thoughts are with the @nhlflames and everyone in alberta affected by the #yycflood.	sympathy_prayers
rt @31stscouts: media reports @canadianarmy reservists from #edmonton staging in #reddeer for deployment to #canmore #calgary — #yycflood #…	donations_volunteering
rt @cbccalgary: thanks to bryce jablonski for this photo taken in bridgeland during the #yycflood #yyc http://t.co/4yn8qerz84	other_useful_info
rt @vlrny: due to their lack of space the di is asking for donations be brought to @neighbourlink 3751 21st. ne #yycflood #yychelps	donations_volunteering
@bretbaier massive flooding in calgary, alberta, canada.	caution_advice
rt @mookalicious: this pic of an awesome firefighter in mission needs to go viral.  please share! #abflood http://t.co/h1yf3rhjzs	donations_volunteering
rt @aldjohnmar: all of downtown now under evacuation orders. i'm so sorry everyone... #yyc #yyccc #yycflood	caution_advice
rt @ctvedmonton: in #yyc. this aft., @pmharper, @premier_redford, @nenshi, and @griffmla are briefed. http://t.co/2e0stq9iaj #yycflood http…	other_useful_info
saturdays game against the okotoks erratic has been cancelled because of flooding in southern alberta. no make up date at this time.	caution_advice
rt @shoaibtahir1: only in canada will volunteers be told they aren't needed... too many volunteers already #bighearts #yycflood #yyc	donations_volunteering
rt @ministerjono: out near high river - incredible devastation by the rising waters. #ableg #abflood	infrastructure_utilities
rt @mookalicious: this pic of an awesome firefighter in mission needs to go viral.  please share! #abflood http://t.co/h1yf3rhjzs	donations_volunteering
about 100,000 people evacuated in southern alberta. #abflood	affected_individuals
@globaltvnews we are mining twitter, news/blogs/wikis to help #alberta floods response here http://t.co/gpn5w0xzf6 #crisisresponse	other_useful_info
rt @mapleleafs: our thoughts are with the @nhlflames and everyone in alberta affected by the #yycflood.	sympathy_prayers
rt @660news: reminder: call 311 for flood-related calls only. call  911 in case of emergency. #yyc #yycflood	caution_advice
observe this horrible douchebag. rt @henrymaltin  i swear if my clothes get wrecked from the flood. im sueing calgary #pissed #hugoboss	not_applicable
rt @sarahoffin: photo by erin mielzynski: canmore roads washed away #cougarcreek dangerously close to homes #globalyyc #abflood http://t.co…	infrastructure_utilities
airdrie bmx provincial is canceled. i have never seen that happen before, but i agree with their decision #abflood #provincial #bmx #airdrie	caution_advice
convenience stores price gouging? there's a surprise. #yyc #yycflood	not_applicable
@bpincott addresses the volunteers and staff at the acadia rec centre #yyc #yyccc #yycflood http://t.co/0x0jzna9mh	donations_volunteering
calgary is pretty close to me praying for the people out there who have been affected by the flood.. crazy	sympathy_prayers
strangers open homes to calgary flood victims on kijiji: as shocking photos of the damage done by flooding in... http://t.co/k9a7zbthwv	donations_volunteering
@settinprecedent why do you care, you're a lawyer... #lowestofthelow #yycflood	not_applicable
rt @kidscbc: if you're stuck in the house today, here is a fun activity to do with the kids http://t.co/26u5flpf16 #yycflood #abflood #yyc	not_applicable
rt @paul_dunphy: we're now hearing that the saddledome  might be half-filled with water. #yyc #abflood	infrastructure_utilities
raw video:  downtown calgary flooding | global news video http://t.co/rngsh8kfpi via @sharethis	other_useful_info
unnnno need fi stop bout go swim in this dutty water #abflood	other_useful_info
rt @rap_unzel: taking advantage of #yycflood http://t.co/xmiypykq3x	not_applicable
flooding forces evacuation of downtown calgary, canada http://t.co/qa6kitlz3b	affected_individuals
“@williamshatner: my thoughts and prayers are with the flood victims in calgary. mbb” #yyc #yycflood	sympathy_prayers
rt @tranbc_ftgeorge: rt @tranbc: if you're looking for info on the flooding in alberta, follow @ab_emergalert, @amaroadreports and #abflood	caution_advice
hearts &amp; thoughts with those impacted by flooding &amp; evacuations in alberta. be safe &amp; take care of one another!	sympathy_prayers
rt @redcrossab: telus has made it even easier to donate. text redcross to 30333 to donate $5 in support of #abfloods #yycflood	donations_volunteering
rt @globalcalgary: we are live streaming a special calgary edition of @globalnational right now - http://t.co/tjxeothoqp #yycflood #abflood	other_useful_info
rt @cbc_carla: ama tells me most people with flooded homes will not have insurance since flood insurance doesn't exist for homes in canada #	caution_advice
pls rt 5:36 pm june 21 @lethbridgecity: whoop up and highway 3 remain open. #yql #abflood	infrastructure_utilities
hey @google maybe change today's doodle to show support for southern alberta's emergency #abflood #yycflood http://t.co/t7osnzrgkh	sympathy_prayers
rt @patstaron: when this is all said and done, nobody in #yyc should be going to queensland liquor ever again. #noclass #abflood http://t.c…	other_useful_info
rt @madelncanada: smile. no matter how difficult the situation can be. #abflood http://t.co/7sldfn1wwf&lt; #teamcalgary ♥	sympathy_prayers
rt @cityofcalgary: south fish creek recreation complex reception centre is full. #yyc #yycflood	donations_volunteering
riverbend &amp; douglasdale, i'm headed your way to report on #abflood for @globalcalgary. tweet to me. #yyc	infrastructure_utilities
rt @dopemarcjames: quite devastating. please stay safe to everyone affected by the flood in calgary. #calgarystrong http://t.co/brgydawsjz	sympathy_prayers
i get all the donations and stuff to the #yyc flooding but majority of the people in calgary who are affected are pretty well off	donations_volunteering
@cbcian live in #calgary right now on #cbnn #yycflood. http://t.co/3j3ejdbvnf	other_useful_info
rt @cdn_puck_girl: #saddledome flood waters now up to row 14.  #yycflood #calgaryflames http://t.co/tmflatuemz	infrastructure_utilities
rt@genevieves: rogers/fido customers: make a $5 donation to help those in the affected regions by texting “abhelp” to 4664 #yycflood #rogers	donations_volunteering
rt @jamesmoore_org: prime minister harper surveying the damage in high river from overhead. #abflood #yycflood http://t.co/b7bfriyekx	other_useful_info
gaucho brazilian barbecue hopes everybody is safe and we're wishing a fast recovery to the alberta community who were affected by the flood.	sympathy_prayers
rt @daorcey: please share: #yyc water still very safe to drink, but please conserve http://t.co/jnszndf5xt #yycflood	caution_advice
really thankful/blessed i don't live in a city where i'm woken up at 2 a.m. to see my backyard floating away. stay safe, calgary! #yycflood	sympathy_prayers
rt @cityofcalgary: please rt widely @nenshi - the city asks that calgarians limit water use as much as possible. thank you. #yyc #yycflood	caution_advice
rt @lburwash: keep calm and @nenshi on. http://t.co/odyvctvgr6 / via @jody_robbins  #yycflood	not_applicable
blog: is #alberta #flooding a sign of climate change? asks @davidsuzukifdn http://t.co/synz1e4q1b via @huffpostalberta	other_useful_info
thank you everyone who is out there effortlessly working immensely hard to protect us from the @albertaflood #yycflood  #alberta	sympathy_prayers
rt @visiglobal: our hearts go out to those affected by the severe flooding in western canada. love and prayers to you from your entire vísi…	sympathy_prayers
if anyone needs a place in the nw area i have a bed available for the next few days. #yycflood	donations_volunteering
rt @yahoonews: flooding kills 3, forces 75,000 from calgary homes: http://t.co/b7ex163ipv http://t.co/53djayzjm9	affected_individuals
rt @antonio10jr: it'll take the @nhlflames forever to empty the saddledome with only one cup! bahahaha! #yycflood	not_applicable
rt @skipischris: companies like @homedepotcanada need a wake up call. please rt and help spread the word. #abflood #yycflood http://t.co/fx…	sympathy_prayers
@rockstudio37 calgary may be flooding. we are streaming live ! #floodisland #highground #albertaflood @thenobletheifs http://t.co/l8paphwbsm	other_useful_info
rt @freerider_b: @arjaytaylor: i am in search of my mother who was evac from #inglewood her name is theresa taylor 52yrs old. #yycflood p…	affected_individuals
rt @tshowell: price fixing is illegal under emergency act and individuals could be prosecuted, says city's cema director. #yycflood #chlive	caution_advice
rt @kirstenwreggitt: rt @mookalicious: this pic of an awesome firefighter in mission needs to go viral.  please share! #abflood http://t.co…	donations_volunteering
rt @dean_murdoch: and remember if you're goin out to buy emergency flood beers, grab cans cuz them fuckers float. #yycfloods	not_applicable
rt @premierministre: mille fois merci @calgarypolice, @cgyfirefighters &amp; @cityofcalgary pour tout ce travail. soyez prudent. #abflood #yycf…	sympathy_prayers
collection of photos from the floods in southern alberta. wow: http://t.co/aamo7lueil	other_useful_info
rt @choiceznewz: panorama of the stampede grandstand from above http://t.co/h9sms7pdt1 rt @theideafoundry #yycflood #abflood #yyc	infrastructure_utilities
rt @billbelsey: please rt widely @nenshi - the city asks that calgarians limit water use as much as possible. thank you. #yyc #yycflood”	caution_advice
is it odd @pmharper gave props to the #cpc mp's in #yyc before locals like fire, police, mayor, etc? #cdnpoli #abflood #yycflood	other_useful_info
